asn,ip,bgp_prefix,country,registry,allocated,as_name
11172,2001:1248:5d3f:f012:41f9:5d23:c145:817f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f015:7ff9:ec84:95b6:817f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f016:7d7f:8c6:16ac:e17f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f017:1c39:404f:53e1:917f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f019:5040:6430:d94c:317f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f01a:e01:f86b:9228:317f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f01b:8e9a:e3e8:ca03:117f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f01c:fc59:d032:ca76:817f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f025:d814:d9:f3f9:717f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f026:c292:4aab:6b1e:c17f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f028:32b:bafb:4285:10a,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f029:20f0:6e77:7d9:c17f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f02f:9a30:7a25:cec3:c001,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f030:b2a0:10a8:c73d:e001,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f030:b2a0:10a8:c73d:e17f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f033:87f3:fcb7:2e55:517f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f035:8fd2:1b8a:15c3:317f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f036:9056:a560:3c6e:217f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f039:1ab6:3db6:9cfa:8001,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f03b:118f:88ce:cbe:617f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d3f:f03c:b3b9:8ae3:e979:717f,2001:1248:5d00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d41::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d46::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d49::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d53::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d56::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d57::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d5a::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d5c::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d63::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d67::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d6c::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d6d::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d6e::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d71::1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f001:acfd:ee94:61e5:4001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f001:acfd:ee94:61e5:417f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f005:bea8:29e8:93b4:c17f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f006:7b2c:4e96:1671:c17f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f008:b02c:5af8:a941:110a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f00a:8202:9884:60c1:f17f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f00c:2f43:994d:fb70:f10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f00e:8144:251b:4591:e17f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f00f:e045:c89f:9a3f:717f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f013:c58c:3e34:899f:8001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f013:c58c:3e34:899f:817f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f016:1f59:d518:6c7f:a001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f016:1f59:d518:6c7f:a10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f017:9568:5f03:1fbd:9001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f017:9568:5f03:1fbd:910a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f019:a7ee:5890:ac8d:917f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f01a:756b:110:6654:d001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f01a:756b:110:6654:d10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f01c:40a0:5dfd:6ae9:2001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f01c:40a0:5dfd:6ae9:210a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f01e:b300:c6e7:c80e:f10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f020:b2f9:6ff1:eea:f10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f023:7cc2:8f4b:6948:1,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f023:7cc2:8f4b:6948:10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f025:6608:fbd6:79c6:b10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f026:c73e:25a8:6e06:610a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f027:940c:a6c:f4d6:7001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f027:940c:a6c:f4d6:710a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f028:b55b:baa8:7e94:110a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02b:4005:121d:b37f:417f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02c:dfac:f30b:359b:b001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02d:14a6:fb9:300e:5001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02d:14a6:fb9:300e:510a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02e:796:5ce4:fb64:4001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02e:796:5ce4:fb64:410a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f02f:7a4b:cfee:6ab5:d10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f031:a685:abf8:5584:c001,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f031:a685:abf8:5584:c10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f036:6c9a:552f:7f18:410a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f037:5a9e:ad1f:7c5d:710a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f038:ce37:b8d8:f5b1:810a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f03a:ab8c:bf4e:4698:410a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f03d:572d:3108:de64:e17f,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d7f:f03e:e8ea:f93c:6082:b10a,2001:1248:5d40::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d91::1,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5d9e::1,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5da3::1,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f001:6d60:c568:d5ef:410a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f002:16ee:6ac9:3960:c10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f003:3b42:3eda:47fd:e10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f006:2fa:903:884e:b10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f007:fb2d:2a30:5001:810a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f008:639d:fc6f:e715:910a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f009:1ca1:de8c:5c0a:a10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f00b:3e30:a743:64cf:10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f00c:3800:87b4:8c75:610a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f00d:d618:b573:d04:f10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f00e:4d6d:65b8:71fe:510a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f00f:9fd:21bc:10bc:f17f,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f011:81e4:ee35:458d:e001,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f012:18e2:7720:88a8:510a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f013:7248:69c6:5496:210a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f015:ca1a:25dd:f737:610a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f016:10b0:b0e0:4e9d:f17f,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f018:9c45:4499:b6dd:710a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f019:5da0:6e09:af68:617f,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f01a:da8f:be0c:169:210a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f01b:fe23:db94:7eda:710a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f01e:103d:708c:284c:9001,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f01f:a58d:e70f:4e77:410a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f020:efdf:6166:f67d:410a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f021:50d0:74e6:bd8f:610a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f022:5fed:2416:641b:a17f,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f023:9487:198d:b080:4001,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f023:9487:198d:b080:410a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f024:8ce7:f7fd:8655:610a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f028:10ba:373e:7197:8001,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f029:9183:6179:a02b:910a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f02a:8de:29a9:2af5:f10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f02d:5b20:2bc:1015:610a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f032:b007:3218:2805:710a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f035:96e8:8a46:3372:10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f036:dfb9:d718:c3ac:b10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f037:16:c1fe:6fdb:f10a,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f03b:ca07:984e:96b:517f,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dbf:f03d:e072:c60e:dedc:8001,2001:1248:5d80::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dc4::1,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f000:d63d:f90e:a737:310a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f002:64fd:77b8:a761:10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f004:8cc8:7635:8ef8:b001,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f004:8cc8:7635:8ef8:b17f,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f009:e8e1:8e49:1427:c10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f00b:ab46:6a36:879a:532a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f00c:8ad8:4fe8:ef6a:910a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f00f:5ea7:b7eb:4c8a:d9ba,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f012:7d4a:de8a:9aa:5b6a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f013:84d1:5506:edf4:210a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f016:5287:9075:a9fc:833a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f017:c9b7:3ae:a305:706a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f019:881a:a3ee:ed88:510a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f01a:fb0a:cb79:6225:242a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f01c:d73a:b162:bfd7:e10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f01d:1366:6a9e:849c:cdea,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f01e:241f:61da:f2db:5eca,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f020:6d24:c189:72cc:1d5a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f024:f8e1:e14a:550d:d10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f026:3de6:1565:d0c6:3a0a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f027:166d:fb5:7aa2:b10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f028:8fb8:f106:3647:471a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f029:796c:f73b:5b6d:410a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f02a:39ee:8f95:cf35:f10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f02b:84f8:2f55:89a7:4aaa,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f02c:7bdc:9481:87d3:e10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f02e:cc23:6360:3275:410a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f032:4f1e:d9c0:d748:510a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f037:9a00:a842:f5d1:183a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f038:c892:55fc:eaa1:b10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f039:a49d:4fbc:3190:a10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f03b:990f:23a5:57e0:f10a,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f03c:c104:2976:289a:a5da,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5dff:f03e:dd79:6079:f453:27ca,2001:1248:5dc0::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f03::1,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f09::1,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f11::1,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f2d::1,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f2f::1,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
11172,2001:1248:5f3f:f000:2ebb:28e0:10d3:a001,2001:1248:5f00::/42,MX,lacnic,2008-01-08,"AS11172 - Alestra, S. de R.L. de C.V., MX"
